customerid,recency,frequency,monetary,R,F,M,RFMgroup,RFMScore,loyalty
17383.0,-26,51,199.28999999999996,1,2,4,124,7,Gold
17384.0,-11,15,336.4,2,4,3,243,9,Silver
17385.0,-16,47,261.11,1,2,4,124,7,Gold
17386.0,-23,28,2686.4200000000005,1,3,1,131,5,Platinum
17387.0,-11,78,784.1099999999999,2,2,2,222,6,Gold
17388.0,47,15,1259.5600000000002,3,4,2,342,9,Silver
17389.0,-30,213,31833.68,1,1,1,111,3,Platinum
17391.0,133,3,508.8,4,4,3,443,11,Bronze
17392.0,276,62,457.90999999999997,4,2,3,423,9,Silver
17394.0,189,4,203.86999999999995,4,4,4,444,12,Bronze
17396.0,9,27,7330.8,2,3,1,231,6,Gold
17397.0,-8,92,696.4100000000001,2,2,2,222,6,Gold
17398.0,84,38,653.38,3,3,2,332,8,Gold
17400.0,96,213,2129.96,3,1,1,311,5,Platinum
17402.0,-26,59,2633.8499999999995,1,2,1,121,4,Platinum
17403.0,6,33,281.62,2,3,4,234,9,Silver
17405.0,-29,82,1031.41,1,2,2,122,5,Platinum
17406.0,303,113,2200.42,4,1,1,411,6,Gold
17408.0,133,2,32.65,4,4,4,444,12,Bronze
17409.0,154,13,771.8499999999999,4,4,2,442,10,Silver
17410.0,-14,64,1214.72,1,2,2,122,5,Platinum
17411.0,-18,41,778.9399999999999,1,3,2,132,6,Gold
17412.0,-28,66,1258.0600000000002,1,2,2,122,5,Platinum
17414.0,13,6,778.0,2,4,2,242,8,Gold
17415.0,49,14,507.8399999999999,3,4,3,343,10,Silver
17416.0,-1,269,6893.42,2,1,1,211,4,Platinum
17418.0,12,30,463.46,2,3,3,233,8,Gold
17419.0,-19,206,4226.57,1,1,1,111,3,Platinum
17420.0,20,30,598.83,2,3,3,233,8,Gold
17422.0,-14,117,1979.3700000000001,1,1,1,111,3,Platinum
17423.0,16,26,698.41,2,3,2,232,7,Gold
17425.0,-11,43,759.1700000000001,2,2,2,222,6,Gold
17426.0,-22,271,5037.26,1,1,1,111,3,Platinum
17427.0,41,2,100.8,3,4,4,344,11,Bronze
17428.0,-30,328,17256.85,1,1,1,111,3,Platinum
17429.0,98,39,524.9200000000001,3,3,3,333,9,Silver
17430.0,2,14,265.76000000000005,2,4,4,244,10,Silver
17431.0,283,43,403.3,4,2,3,423,9,Silver
17432.0,-12,48,365.76,2,2,3,223,7,Gold
17433.0,58,54,303.15999999999997,3,2,3,323,8,Gold
17434.0,-28,134,2373.8199999999997,1,1,1,111,3,Platinum
17436.0,-29,9,216.3,1,4,4,144,9,Silver
17438.0,223,17,388.45000000000005,4,4,3,443,11,Bronze
17440.0,126,5,186.42,4,4,4,444,12,Bronze
17442.0,6,135,2248.56,2,1,1,211,4,Platinum
17446.0,146,9,120.90000000000002,4,4,4,444,12,Bronze
17447.0,10,36,541.53,2,3,3,233,8,Gold
17449.0,-28,277,2520.86,1,1,1,111,3,Platinum
17450.0,-22,337,194550.78999999998,1,1,1,111,3,Platinum
17451.0,-29,100,1721.4,1,1,1,111,3,Platinum
17453.0,-13,19,486.71999999999997,1,3,3,133,7,Gold
17454.0,162,61,517.53,4,2,3,423,9,Silver
17455.0,173,8,131.7,4,4,4,444,12,Bronze
17456.0,335,17,249.86,4,4,4,444,12,Bronze
17457.0,96,19,1737.7,3,3,1,331,7,Gold
17458.0,-15,54,316.49999999999994,1,2,3,123,6,Gold
17459.0,13,111,657.3,2,1,2,212,5,Platinum
17460.0,64,29,622.43,3,3,3,333,9,Silver
17461.0,-8,111,757.4599999999999,2,1,2,212,5,Platinum
17462.0,30,27,675.6899999999999,3,3,2,332,8,Gold
17463.0,-14,215,1896.41,1,1,1,111,3,Platinum
17464.0,128,9,289.96000000000004,4,4,4,444,12,Bronze
17466.0,-20,41,763.28,1,3,2,132,6,Gold
17468.0,-20,5,137.0,1,4,4,144,9,Silver
17469.0,-14,88,1870.9700000000003,1,2,1,121,4,Platinum
17470.0,14,78,1125.0700000000002,2,2,2,222,6,Gold
17472.0,161,181,710.29,4,1,2,412,7,Gold
17475.0,49,14,194.36999999999995,3,4,4,344,11,Bronze
17480.0,47,29,511.82,3,3,3,333,9,Silver
17481.0,-27,82,1255.59,1,2,2,122,5,Platinum
17483.0,35,21,414.04,3,3,3,333,9,Silver
17486.0,231,24,396.87,4,3,3,433,10,Silver
17489.0,28,29,376.63999999999993,3,3,3,333,9,Silver
17490.0,-30,76,2092.32,1,2,1,121,4,Platinum
17491.0,-29,109,3558.8700000000003,1,1,1,111,3,Platinum
17492.0,218,12,374.57,4,4,3,443,11,Bronze
17495.0,-23,27,497.56000000000006,1,3,3,133,7,Gold
17496.0,328,10,271.05,4,4,4,444,12,Bronze
17498.0,45,17,272.22,3,4,4,344,11,Bronze
17499.0,259,40,622.88,4,3,3,433,10,Silver
17500.0,-13,5,1138.0,1,4,2,142,7,Gold
17501.0,190,18,288.59999999999997,4,3,4,434,11,Bronze
17502.0,-21,28,689.0999999999999,1,3,2,132,6,Gold
17503.0,-28,38,558.9599999999999,1,3,3,133,7,Gold
17504.0,176,127,2997.03,4,1,1,411,6,Gold
17505.0,131,52,1145.84,4,2,2,422,8,Gold
17506.0,45,14,302.20000000000005,3,4,3,343,10,Silver
17507.0,231,88,605.58,4,2,3,423,9,Silver
17509.0,27,366,6115.139999999999,3,1,1,311,5,Platinum
17510.0,-6,20,308.48,2,3,3,233,8,Gold
17511.0,-28,963,91062.38,1,1,1,111,3,Platinum
17512.0,-2,105,2924.99,2,1,1,211,4,Platinum
17513.0,42,6,513.2,3,4,3,343,10,Silver
17514.0,98,40,208.65,3,3,4,334,10,Silver
17515.0,1,87,639.02,2,2,3,223,7,Gold
17516.0,-15,137,768.08,1,1,2,112,4,Platinum
17517.0,278,11,153.94,4,4,4,444,12,Bronze
17519.0,-13,82,1844.02,1,2,1,121,4,Platinum
17520.0,23,30,546.81,3,3,3,333,9,Silver
17521.0,-1,45,723.21,2,2,2,222,6,Gold
17522.0,-29,73,1070.71,1,2,2,122,5,Platinum
17523.0,-19,33,652.74,1,3,2,132,6,Gold
17524.0,331,6,145.0,4,4,4,444,12,Bronze
17525.0,329,9,422.7,4,4,3,443,11,Bronze
17526.0,-26,19,1195.9,1,3,2,132,6,Gold
17527.0,23,47,939.37,3,2,2,322,7,Gold
17528.0,-29,253,3628.5,1,1,1,111,3,Platinum
17530.0,-29,394,2385.0,1,1,1,111,3,Platinum
17531.0,160,14,296.7,4,4,4,444,12,Bronze
17534.0,23,9,223.36,3,4,4,344,11,Bronze
17535.0,250,13,164.39999999999998,4,4,4,444,12,Bronze
17536.0,147,3,76.5,4,4,4,444,12,Bronze
17537.0,-1,75,897.62,2,2,2,222,6,Gold
17538.0,-5,9,98.42,2,4,4,244,10,Silver
17540.0,-6,25,578.9,2,3,3,233,8,Gold
17542.0,239,25,170.75,4,3,4,434,11,Bronze
17545.0,13,145,645.96,2,1,3,213,6,Gold
17548.0,203,5,103.3,4,4,4,444,12,Bronze
17549.0,-7,6,148.86,2,4,4,244,10,Silver
17550.0,167,42,267.1600000000001,4,2,4,424,10,Silver
17551.0,329,43,306.84000000000003,4,2,3,423,9,Silver
17552.0,30,49,930.41,3,2,2,322,7,Gold
17553.0,99,2,1487.6,3,4,2,342,9,Silver
17554.0,-29,88,1952.4499999999998,1,2,1,121,4,Platinum
17555.0,-11,106,483.26,2,1,3,213,6,Gold
17556.0,175,6,157.9,4,4,4,444,12,Bronze
17557.0,-16,34,541.4599999999999,1,3,3,133,7,Gold
17560.0,64,27,854.9500000000002,3,3,2,332,8,Gold
17561.0,-11,46,167.61999999999998,2,2,4,224,8,Gold
17562.0,-16,63,1122.3799999999999,1,2,2,122,5,Platinum
17564.0,-6,49,454.01,2,2,3,223,7,Gold
17566.0,-22,152,901.2099999999999,1,1,2,112,4,Platinum
17567.0,-23,165,4331.48,1,1,1,111,3,Platinum
17569.0,302,29,344.13999999999993,4,3,3,433,10,Silver
17571.0,20,299,1498.51,2,1,2,212,5,Platinum
17572.0,41,12,226.75,3,4,4,344,11,Bronze
17573.0,-1,25,380.59999999999997,2,3,3,233,8,Gold
17574.0,212,8,185.64999999999998,4,4,4,444,12,Bronze
17576.0,-22,411,3622.68,1,1,1,111,3,Platinum
17578.0,188,5,143.45999999999998,4,4,4,444,12,Bronze
17579.0,-26,50,448.8999999999999,1,2,3,123,6,Gold
17580.0,222,45,215.71999999999997,4,2,4,424,10,Silver
17581.0,-30,440,11045.039999999999,1,1,1,111,3,Platinum
17582.0,206,29,175.27,4,3,4,434,11,Bronze
17584.0,-23,35,1242.3000000000002,1,3,2,132,6,Gold
17585.0,79,214,1133.07,3,1,2,312,6,Gold
17588.0,70,23,1240.2,3,3,2,332,8,Gold
17589.0,30,253,2404.17,3,1,1,311,5,Platinum
17590.0,-28,201,1479.22,1,1,2,112,4,Platinum
17591.0,43,166,2225.9700000000003,3,1,1,311,5,Platinum
17593.0,-27,213,3927.3400000000006,1,1,1,111,3,Platinum
17594.0,55,50,993.1800000000001,3,2,2,322,7,Gold
17595.0,-18,83,388.78999999999996,1,2,3,123,6,Gold
17596.0,-7,270,2827.9300000000003,2,1,1,211,4,Platinum
17597.0,183,55,2044.37,4,2,1,421,7,Gold
17600.0,-13,13,161.67000000000002,1,4,4,144,9,Silver
17601.0,209,9,116.00999999999999,4,4,4,444,12,Bronze
17602.0,-28,560,5102.97,1,1,1,111,3,Platinum
17603.0,48,11,394.71999999999997,3,4,3,343,10,Silver
17604.0,187,63,309.35999999999996,4,2,3,423,9,Silver
17608.0,3,59,193.42000000000002,2,2,4,224,8,Gold
17609.0,10,237,1112.2199999999998,2,1,2,212,5,Platinum
17611.0,-23,576,3984.22,1,1,1,111,3,Platinum
17612.0,23,135,2048.45,3,1,1,311,5,Platinum
17613.0,-8,312,4559.150000000001,2,1,1,211,4,Platinum
17614.0,27,100,390.07000000000005,3,1,3,313,7,Gold
17615.0,100,14,329.6000000000001,3,4,3,343,10,Silver
17616.0,143,3,571.2,4,4,3,443,11,Bronze
17618.0,-25,78,971.5800000000002,1,2,2,122,5,Platinum
17619.0,282,77,218.51999999999995,4,2,4,424,10,Silver
17620.0,29,4,81.44,3,4,4,344,11,Bronze
17621.0,-9,26,1379.8999999999999,2,3,2,232,7,Gold
17623.0,2,33,527.0500000000001,2,3,3,233,8,Gold
17624.0,-16,50,843.48,1,2,2,122,5,Platinum
17625.0,-12,315,2047.0,2,1,1,211,4,Platinum
17628.0,51,5,75.75000000000001,3,4,4,344,11,Bronze
17629.0,-25,123,1814.12,1,1,1,111,3,Platinum
17630.0,139,26,503.59999999999997,4,3,3,433,10,Silver
17631.0,-29,39,528.3300000000002,1,3,3,133,7,Gold
17633.0,1,70,1324.8400000000001,2,2,2,222,6,Gold
17634.0,6,297,2361.9700000000003,2,1,1,211,4,Platinum
17636.0,-11,20,285.55999999999995,2,3,4,234,9,Silver
17637.0,1,35,547.0600000000001,2,3,3,233,8,Gold
17639.0,246,7,108.5,4,4,4,444,12,Bronze
17640.0,56,5,621.6600000000001,3,4,3,343,10,Silver
17642.0,89,40,712.29,3,3,2,332,8,Gold
17643.0,343,8,101.55,4,4,4,444,12,Bronze
17644.0,-29,157,2895.64,1,1,1,111,3,Platinum
17646.0,189,51,1008.39,4,2,2,422,8,Gold
17647.0,35,7,133.06,3,4,4,344,11,Bronze
17648.0,30,91,1797.5,3,2,1,321,6,Gold
17649.0,108,52,868.49,3,2,2,322,7,Gold
17650.0,-9,8,166.07999999999998,2,4,4,244,10,Silver
17651.0,-19,232,3945.0,1,1,1,111,3,Platinum
17652.0,-5,259,4867.72,2,1,1,211,4,Platinum
17653.0,6,44,1207.56,2,2,2,222,6,Gold
17654.0,247,22,117.55000000000001,4,3,4,434,11,Bronze
17655.0,-20,91,2638.9400000000005,1,2,1,121,4,Platinum
17656.0,43,82,1674.6900000000003,3,2,1,321,6,Gold
17658.0,-5,19,595.42,2,3,3,233,8,Gold
17659.0,-13,158,2999.46,1,1,1,111,3,Platinum
17660.0,111,45,196.0,3,2,4,324,9,Silver
17663.0,-5,86,1802.9100000000003,2,2,1,221,5,Platinum
17664.0,-12,43,604.64,2,2,3,223,7,Gold
17666.0,-27,18,728.1599999999999,1,3,2,132,6,Gold
17667.0,36,117,2055.51,3,1,1,311,5,Platinum
17668.0,-29,15,347.75,1,4,3,143,8,Gold
17669.0,12,68,3406.72,2,2,1,221,5,Platinum
17670.0,197,11,205.7,4,4,4,444,12,Bronze
17671.0,-15,53,1572.7100000000003,1,2,2,122,5,Platinum
17672.0,20,110,3178.17,2,1,1,211,4,Platinum
17673.0,-29,227,1629.12,1,1,1,111,3,Platinum
17674.0,44,27,551.0400000000001,3,3,3,333,9,Silver
17675.0,-29,705,20374.28,1,1,1,111,3,Platinum
17676.0,-26,78,1387.68,1,2,2,122,5,Platinum
17677.0,-29,304,16363.23,1,1,1,111,3,Platinum
17678.0,233,16,298.11,4,4,4,444,12,Bronze
17679.0,22,30,1992.1100000000001,3,3,1,331,7,Gold
17680.0,-7,11,184.39999999999998,2,4,4,244,10,Silver
17682.0,-20,118,2474.3299999999995,1,1,1,111,3,Platinum
17684.0,13,15,239.41,2,4,4,244,10,Silver
17685.0,-14,130,3191.53,1,1,1,111,3,Platinum
17686.0,-23,286,5739.460000000001,1,1,1,111,3,Platinum
17690.0,0,256,4757.95,2,1,1,211,4,Platinum
17691.0,328,19,290.4,4,3,4,434,11,Bronze
17692.0,97,46,740.9399999999998,3,2,2,322,7,Gold
17693.0,107,16,200.46999999999997,3,4,4,344,11,Bronze
17694.0,111,15,283.12,3,4,4,344,11,Bronze
17695.0,101,35,765.3400000000001,3,3,2,332,8,Gold
17696.0,8,115,2285.7100000000005,2,1,1,211,4,Platinum
17697.0,206,19,338.95000000000005,4,3,3,433,10,Silver
17698.0,230,8,154.95,4,4,4,444,12,Bronze
17700.0,-14,142,2534.64,1,1,1,111,3,Platinum
17701.0,222,24,417.95000000000005,4,3,3,433,10,Silver
17702.0,0,74,1824.37,2,2,1,221,5,Platinum
17703.0,5,55,798.74,2,2,2,222,6,Gold
17704.0,138,31,885.1899999999999,4,3,2,432,9,Silver
17705.0,-27,103,1823.52,1,1,1,111,3,Platinum
17706.0,-26,382,10504.49,1,1,1,111,3,Platinum
17707.0,155,5,152.39999999999998,4,4,4,444,12,Bronze
17708.0,157,35,267.08000000000004,4,3,4,434,11,Bronze
17709.0,139,7,137.45,4,4,4,444,12,Bronze
17711.0,-20,23,385.1,1,3,3,133,7,Gold
17712.0,14,29,522.91,2,3,3,233,8,Gold
17714.0,290,10,153.0,4,4,4,444,12,Bronze
17715.0,170,1,326.4,4,4,3,443,11,Bronze
17716.0,-8,245,5655.99,2,1,1,211,4,Platinum
17718.0,202,6,139.35,4,4,4,444,12,Bronze
17719.0,7,274,5396.04,2,1,1,211,4,Platinum
17720.0,-4,50,1195.94,2,2,2,222,6,Gold
17722.0,66,115,2424.04,3,1,1,311,5,Platinum
17723.0,97,10,3276.4,3,4,1,341,8,Gold
17724.0,41,40,1033.0,3,3,2,332,8,Gold
17725.0,-14,192,3439.08,1,1,1,111,3,Platinum
17727.0,-15,66,1060.25,1,2,2,122,5,Platinum
17728.0,-27,165,2876.01,1,1,1,111,3,Platinum
17730.0,-27,218,5298.48,1,1,1,111,3,Platinum
17731.0,49,67,1240.11,3,2,2,322,7,Gold
17732.0,342,18,303.96999999999997,4,3,3,433,10,Silver
17733.0,8,35,692.1899999999999,2,3,2,232,7,Gold
17734.0,23,43,700.63,3,2,2,322,7,Gold
17735.0,-28,690,13110.02,1,1,1,111,3,Platinum
17736.0,-21,25,377.44,1,3,3,133,7,Gold
17737.0,-21,10,168.24,1,4,4,144,9,Silver
17738.0,-11,97,1879.05,2,2,1,221,5,Platinum
17739.0,-19,47,2791.3500000000004,1,2,1,121,4,Platinum
17742.0,83,15,355.11,3,4,3,343,10,Silver
17744.0,-27,136,2322.4,1,1,1,111,3,Platinum
17746.0,210,6,110.25000000000001,4,4,4,444,12,Bronze
17747.0,82,1,71.4,3,4,4,344,11,Bronze
17749.0,148,35,674.52,4,3,2,432,9,Silver
17750.0,-25,193,1797.5700000000002,1,1,1,111,3,Platinum
17752.0,329,1,80.64,4,4,4,444,12,Bronze
17754.0,-30,92,1772.2599999999998,1,2,1,121,4,Platinum
17757.0,-29,741,5605.290000000001,1,1,1,111,3,Platinum
17758.0,-11,412,3456.7,2,1,1,211,4,Platinum
17759.0,-13,95,834.99,1,2,2,122,5,Platinum
17760.0,-9,25,287.59000000000003,2,3,4,234,9,Silver
17761.0,2,19,712.78,2,3,2,232,7,Gold
17763.0,233,1,15.0,4,4,4,444,12,Bronze
17764.0,20,75,818.82,2,2,2,222,6,Gold
17765.0,128,57,371.88,4,2,3,423,9,Silver
17767.0,-15,21,271.20000000000005,1,3,4,134,8,Gold
17768.0,-22,105,2273.18,1,1,1,111,3,Platinum
17769.0,-18,310,3997.9800000000005,1,1,1,111,3,Platinum
17770.0,168,38,1143.2699999999998,4,3,2,432,9,Silver
17771.0,26,54,245.81000000000003,3,2,4,324,9,Silver
17772.0,-20,53,182.76999999999998,1,2,4,124,7,Gold
17774.0,66,156,1225.4099999999999,3,1,2,312,6,Gold
17775.0,224,3,56.4,4,4,4,444,12,Bronze
17777.0,-6,194,665.8600000000001,2,1,2,212,5,Platinum
17779.0,-9,82,658.57,2,2,2,222,6,Gold
17781.0,129,12,188.01999999999998,4,4,4,444,12,Bronze
17783.0,42,67,283.4699999999999,3,2,4,324,9,Silver
17785.0,23,13,131.94,3,4,4,344,11,Bronze
17786.0,55,72,278.74,3,2,4,324,9,Silver
17787.0,122,134,1865.19,4,1,1,411,6,Gold
17788.0,43,5,1117.9,3,4,2,342,9,Silver
17789.0,251,14,225.9,4,4,4,444,12,Bronze
17790.0,-4,190,1965.5500000000002,2,1,1,211,4,Platinum
17791.0,-1,10,106.1,2,4,4,244,10,Silver
17793.0,-5,58,323.04,2,2,3,223,7,Gold
17795.0,149,46,350.38999999999993,4,2,3,423,9,Silver
17796.0,10,82,697.9000000000001,2,2,2,222,6,Gold
17797.0,-8,111,780.4300000000002,2,1,2,212,5,Platinum
17799.0,-8,408,3055.9300000000003,2,1,1,211,4,Platinum
17800.0,7,104,1199.01,2,1,2,212,5,Platinum
17802.0,52,140,1285.04,3,1,2,312,6,Gold
17805.0,43,10,512.31,3,4,3,343,10,Silver
17806.0,-19,43,546.04,1,2,3,123,6,Gold
17809.0,-14,61,5411.91,1,2,1,121,4,Platinum
17811.0,-26,851,7837.7300000000005,1,1,1,111,3,Platinum
17812.0,-18,141,732.1599999999999,1,1,2,112,4,Platinum
17813.0,-16,371,1770.8799999999999,1,1,1,111,3,Platinum
17816.0,6,17,36.559999999999995,2,4,4,244,10,Silver
17817.0,-26,33,387.68,1,3,3,133,7,Gold
17819.0,41,48,3704.87,3,2,1,321,6,Gold
17824.0,21,13,298.4,3,4,4,344,11,Bronze
17827.0,-25,220,1995.46,1,1,1,111,3,Platinum
17830.0,-29,23,398.69999999999993,1,3,3,133,7,Gold
17831.0,3,2,35.400000000000006,2,4,4,244,10,Silver
17832.0,19,61,155.37000000000003,2,2,4,224,8,Gold
17835.0,-28,61,350.63999999999993,1,2,3,123,6,Gold
17836.0,17,24,110.21,2,3,4,234,9,Silver
17837.0,12,169,1593.38,2,1,1,211,4,Platinum
17838.0,-4,121,2779.3,2,1,1,211,4,Platinum
17839.0,12,56,338.79999999999995,2,2,3,223,7,Gold
17841.0,-29,7847,40991.57,1,1,1,111,3,Platinum
17843.0,273,37,205.48000000000002,4,3,4,434,11,Bronze
17846.0,55,1,2033.1,3,4,1,341,8,Gold
17848.0,51,51,901.2,3,2,2,322,7,Gold
17849.0,188,26,605.8000000000001,4,3,3,433,10,Silver
17850.0,342,297,5391.210000000001,4,1,1,411,6,Gold
17852.0,-19,24,114.34,1,3,4,134,8,Gold
17854.0,155,15,311.26,4,4,3,443,11,Bronze
17855.0,342,17,208.97,4,4,4,444,12,Bronze
17856.0,-29,15,1418.0300000000002,1,4,2,142,7,Gold
17857.0,-26,54,26879.04,1,2,1,121,4,Platinum
17858.0,-25,199,5155.66,1,1,1,111,3,Platinum
17859.0,274,25,148.21,4,3,4,434,11,Bronze
17860.0,338,58,252.8,4,2,4,424,10,Silver
17861.0,-27,222,2100.8,1,1,1,111,3,Platinum
17862.0,293,11,330.9,4,4,3,443,11,Bronze
17863.0,29,148,3160.0,3,1,1,311,5,Platinum
17864.0,-18,102,597.5,1,1,3,113,5,Platinum
17865.0,0,370,10526.32,2,1,1,211,4,Platinum
17866.0,112,9,329.65,3,4,3,343,10,Silver
17867.0,0,79,1197.1000000000004,2,2,2,222,6,Gold
17869.0,77,40,428.18,3,3,3,333,9,Silver
17870.0,-28,279,1894.3500000000001,1,1,1,111,3,Platinum
17871.0,174,10,155.90000000000003,4,4,4,444,12,Bronze
17873.0,50,44,1859.1600000000003,3,2,1,321,6,Gold
17874.0,155,46,683.4600000000002,4,2,2,422,8,Gold
17877.0,140,12,237.61,4,4,4,444,12,Bronze
17878.0,13,26,379.45,2,3,3,233,8,Gold
17879.0,143,6,178.51999999999998,4,4,4,444,12,Bronze
17880.0,334,26,458.91999999999996,4,3,3,433,10,Silver
17881.0,274,8,133.35000000000002,4,4,4,444,12,Bronze
17883.0,-27,145,671.77,1,1,2,112,4,Platinum
17884.0,-27,117,717.45,1,1,2,112,4,Platinum
17885.0,-18,64,190.19,1,2,4,124,7,Gold
17886.0,1,109,899.6099999999999,2,1,2,212,5,Platinum
17887.0,99,10,111.35,3,4,4,344,11,Bronze
17888.0,-9,67,726.05,2,2,2,222,6,Gold
17889.0,182,21,203.87,4,3,4,434,11,Bronze
17890.0,292,94,602.0900000000001,4,2,3,423,9,Silver
17891.0,132,34,203.85999999999996,4,3,4,434,11,Bronze
17892.0,26,28,244.10000000000002,3,3,4,334,10,Silver
17893.0,195,16,112.25,4,4,4,444,12,Bronze
17894.0,41,193,1119.81,3,1,2,312,6,Gold
17895.0,14,16,98.0,2,4,4,244,10,Silver
17896.0,-7,2,256.32,2,4,4,244,10,Silver
17897.0,142,114,566.6,4,1,3,413,8,Gold
17898.0,55,28,152.06,3,3,4,334,10,Silver
17899.0,129,32,155.79999999999998,4,3,4,434,11,Bronze
17900.0,160,6,112.19999999999999,4,4,4,444,12,Bronze
17901.0,-1,19,110.38,2,3,4,234,9,Silver
17904.0,-9,38,191.66999999999993,2,3,4,234,9,Silver
17905.0,41,34,800.24,3,3,2,332,8,Gold
17906.0,217,12,72.9,4,4,4,444,12,Bronze
17908.0,343,58,243.27999999999997,4,2,4,424,10,Silver
17911.0,-21,39,366.23,1,3,3,133,7,Gold
17912.0,280,38,311.01,4,3,3,433,10,Silver
17913.0,28,59,411.59999999999997,3,2,3,323,8,Gold
17914.0,-27,80,336.43,1,2,3,123,6,Gold
17917.0,15,94,341.28000000000003,2,2,3,223,7,Gold
17919.0,58,23,1304.0400000000002,3,3,2,332,8,Gold
17920.0,-26,696,4204.1,1,1,1,111,3,Platinum
17921.0,34,145,826.52,3,1,2,312,6,Gold
17923.0,252,1,207.50000000000003,4,4,4,444,12,Bronze
17924.0,-19,31,2962.500000000001,1,3,1,131,5,Platinum
17925.0,342,1,244.08,4,4,4,444,12,Bronze
17926.0,103,21,397.29,3,3,3,333,9,Silver
17928.0,15,23,212.54000000000002,2,3,4,234,9,Silver
17929.0,-19,5,843.0,1,4,2,142,7,Gold
17930.0,5,39,1740.4799999999998,2,3,1,231,6,Gold
17931.0,104,65,408.36,3,2,3,323,8,Gold
17932.0,-1,90,1331.57,2,2,2,222,6,Gold
17934.0,21,21,704.25,3,3,2,332,8,Gold
17935.0,108,29,145.79000000000002,3,3,4,334,10,Silver
17936.0,-25,77,389.84,1,2,3,123,6,Gold
17937.0,-22,43,4301.22,1,2,1,121,4,Platinum
17939.0,129,12,99.14000000000001,4,4,4,444,12,Bronze
17940.0,19,19,4106.4400000000005,2,3,1,231,6,Gold
17941.0,100,2,304.56,3,4,3,343,10,Silver
17942.0,-23,2,77.50000000000001,1,4,4,144,9,Silver
17946.0,203,20,149.58,4,3,4,434,11,Bronze
17947.0,7,9,176.67999999999998,2,4,4,244,10,Silver
17948.0,117,1,358.56000000000006,4,4,3,443,11,Bronze
17949.0,-29,70,58510.48000000001,1,2,1,121,4,Platinum
17950.0,42,71,482.2,3,2,3,323,8,Gold
17951.0,9,20,1008.5400000000003,2,3,2,232,7,Gold
17954.0,-25,485,2332.7200000000003,1,1,1,111,3,Platinum
17955.0,168,19,557.3,4,3,3,433,10,Silver
17956.0,219,1,12.75,4,4,4,444,12,Bronze
17957.0,36,31,111.67999999999999,3,3,4,334,10,Silver
17958.0,86,7,508.4599999999999,3,4,3,343,10,Silver
17960.0,141,26,73.78,4,3,4,434,11,Bronze
17961.0,-9,249,1296.44,2,1,2,212,5,Platinum
17962.0,112,35,102.83,3,3,4,334,10,Silver
17964.0,1,104,471.69999999999993,2,1,3,213,6,Gold
17965.0,7,329,2622.57,2,1,1,211,4,Platinum
17966.0,7,68,1098.4299999999998,2,2,2,222,6,Gold
17967.0,341,48,123.07,4,2,4,424,10,Silver
17968.0,343,85,277.35,4,2,4,424,10,Silver
17969.0,136,14,228.20000000000002,4,4,4,444,12,Bronze
17970.0,181,31,582.59,4,3,3,433,10,Silver
17972.0,211,31,136.04,4,3,4,434,11,Bronze
17973.0,21,15,337.03999999999996,3,4,3,343,10,Silver
17974.0,-6,179,740.79,2,1,2,212,5,Platinum
17975.0,-15,296,4488.81,1,1,1,111,3,Platinum
17976.0,342,65,353.19000000000005,4,2,3,423,9,Silver
17977.0,-1,21,288.14,2,3,4,234,9,Silver
17978.0,335,12,300.91999999999996,4,4,3,443,11,Bronze
17979.0,5,146,757.7099999999998,2,1,2,212,5,Platinum
17980.0,135,30,811.45,4,3,2,432,9,Silver
17984.0,115,48,152.68,4,2,4,424,10,Silver
17985.0,-8,23,634.9499999999999,2,3,3,233,8,Gold
17986.0,26,1,20.8,3,4,4,344,11,Bronze
17987.0,155,13,198.57,4,4,4,444,12,Bronze
17988.0,-19,38,201.11999999999998,1,3,4,134,8,Gold
17990.0,206,29,630.84,4,3,3,433,10,Silver
17991.0,195,5,93.35,4,4,4,444,12,Bronze
17994.0,91,81,678.49,3,2,2,322,7,Gold
17995.0,251,2,76.1,4,4,4,444,12,Bronze
17997.0,44,166,1970.67,3,1,1,311,5,Platinum
17999.0,7,93,382.06000000000006,2,2,3,223,7,Gold
18001.0,-18,58,417.22999999999996,1,2,3,123,6,Gold
18004.0,332,40,169.47,4,3,4,434,11,Bronze
18005.0,-27,60,249.71999999999997,1,2,4,124,7,Gold
18006.0,-7,22,444.68,2,3,3,233,8,Gold
18008.0,40,30,2116.19,3,3,1,331,7,Gold
18009.0,205,32,257.34,4,3,4,434,11,Bronze
18010.0,226,14,174.79999999999998,4,4,4,444,12,Bronze
18011.0,343,28,102.79,4,3,4,434,11,Bronze
18013.0,125,31,187.29,4,3,4,434,11,Bronze
18014.0,-2,32,166.42,2,3,4,234,9,Silver
18015.0,-26,46,120.03000000000002,1,2,4,124,7,Gold
18016.0,2,123,1483.56,2,1,2,212,5,Platinum
18017.0,51,3,523.0,3,4,3,343,10,Silver
18018.0,78,29,122.14,3,3,4,334,10,Silver
18019.0,21,5,38.45,3,4,4,344,11,Bronze
18022.0,5,191,668.1099999999999,2,1,2,212,5,Platinum
18024.0,122,21,389.78,4,3,3,433,10,Silver
18027.0,68,21,115.30999999999999,3,3,4,334,10,Silver
18030.0,-26,9,230.64999999999998,1,4,4,144,9,Silver
18032.0,304,5,73.5,4,4,4,444,12,Bronze
18033.0,35,34,97.97000000000001,3,3,4,334,10,Silver
